,title,link,supplier,rating,reviews,price,imageUrl,description,length,sleeve_length,fit,neckline,composition,color,imported,article_number,sustainability,gender
147,Pima Cotton T-shirt,https://www2.hm.com/en_us/productpage.0926847005.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/f4/63/f4638a450f2fa5e0cad2a4f5e5213756b507125e.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in pima cotton jersey with a ribbed crew neck. Straight-cut hem with short slits at sides.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Dark blue,Yes,0926847005,Premium Selection,men
148,1/4-Zip Polo Shirt,https://www2.hm.com/en_us/productpage.0891007003.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/b9/24/b9245623933837ef8d3a3e75be504d7cb583b235.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Short-sleeved polo shirt in cotton piqué. Ribbed collar, zipper at top, and short slits at sides.",,Short sleeve,,,"Cotton 60%, Polyester 40%",Gray,Yes,0891007003,,men
149,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.1008905001.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/29/48/294866cb5a662bd3e2ca8b2dc9e2e10a740ba32d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Relaxed-fit T-shirt in soft cotton jersey. Ribbed crew neck and dropped shoulders.,,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Purple/light green/light blue/white/black,Yes,1008905001,,men
150,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.0608945057.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/eb/82/eb82d9df2fcaeff95d50a8f27ae6cb3bd3515263.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in thick cotton jersey.,Regular length,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Green,Yes,0608945057,,men
151,Slim Fit Round-neck T-shirt,https://www2.hm.com/en_us/productpage.0570002111.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/54/de/54de1e47021c3b6aa902724ce2454c8fce36058f.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in soft jersey.,Regular length,Short sleeve,Slim fit,Round Neck,"Cotton 95%, Elastane 5%",Gray/white,Yes,0570002111,,men
152,Regular Fit Polo Shirt,https://www2.hm.com/en_us/productpage.0973019004.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/13/cb/13cb64249f874ae8306eb364c6f3f86ee734364b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Short-sleeved polo shirt in soft cotton jersey. Ribbed collar and two buttons at top.,,Short sleeve,Regular fit,,Cotton 100%,Light purple,Yes,0973019004,,men
153,2-pack COOLMAX® T-shirts,https://www2.hm.com/en_us/productpage.0948730005.html,[],,[reviewsLabel],$29.99,"//lp2.hm.com/hmgoepprod?set=source[/c1/f5/c1f59f4648138ae3bd155c79a5bae2be56f8aa36.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Crew-neck T-shirts in soft jersey made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",,Short sleeve,Slim fit,Round Neck,"Cotton 96%, Elastane 4%",Blue/light gray melange,Yes,0948730005,,men
154,2-pack Relaxed Fit T-shirts,https://www2.hm.com/en_us/productpage.0981324002.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/63/2e/632e31f5b4d101a137a347de2ff90cd7cf7a630f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Relaxed-fit T-shirts in soft cotton jersey. Ribbed crew neck and dropped shoulders.,,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Light purple/light gray,Yes,0981324002,,men
155,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0976232005.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/f6/66/f6665fbfe4a74fe8ad79991b561f1c52b7640891.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[3]&call=url[file:/product/style]",Crew-neck T-shirt in soft cotton jersey with a printed motif.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Sage green/black/white,Yes,0976232005,,men
156,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.0972556019.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/26/32/26320a34af603c9dceac8dcc7892aa174abc1a6c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Relaxed-fit T-shirt in soft cotton jersey with a printed design at front and back. Ribbed crew neck and dropped shoulders.,,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Orange/black,Yes,0972556019,,men
157,Regular Fit Crew-neck T-shirt,https://www2.hm.com/en_us/productpage.0685816100.html,[],,[reviewsLabel],$6.99,"//lp2.hm.com/hmgoepprod?set=source[/ae/c6/aec60b3f9d01dbffe3f0fcd919a12f379e2ab226.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in soft cotton jersey.,Regular length,Short sleeve,Regular fit,Round Neck,Cotton 100%,Neon green,Yes,0685816100,,men
158,Regular Fit Polo Shirt,https://www2.hm.com/en_us/productpage.0973019003.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/9e/b4/9eb4f41fb5f7f50dabeb61581ed34ae9931e7907.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Short-sleeved polo shirt in soft cotton jersey. Ribbed collar and two buttons at top.,,Short sleeve,Regular fit,,Cotton 100%,Gray,Yes,0973019003,,men
159,2-pack Long Fit T-shirts,https://www2.hm.com/en_us/productpage.0945202002.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/af/18/af189d7391ed41c7071c0aeb4a360ae31d0a1351.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Long, straight-cut T-shirts in soft cotton jersey. Ribbed crew neck and very rounded hem. Relaxed fit.",,Short sleeve,,Round Neck,Cotton 100%,Gray melange/light blue,Yes,0945202002,,men
160,Muscle Fit T-shirt,https://www2.hm.com/en_us/productpage.0986473003.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/85/c3/85c357411575b22bda8b2c718f13dafbf69c195d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Crew-neck T-shirt in soft cotton jersey with a printed design at front. Muscle Fit – designed to showcase the body’s physique. Narrow shoulders, tapered sleeves, and accentuated waist for a flattering silhouette.",,Short sleeve,Muscle fit,Round Neck,"Cotton 95%, Elastane 5%",Light blue/white,Yes,0986473003,,men
161,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.0608945050.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/42/68/426828ab7e77e231cf8daba8e60660baf6be478a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in thick cotton jersey.,Regular length,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,White/purple,Yes,0608945050,,men
162,Muscle Fit Sports Shirt,https://www2.hm.com/en_us/productpage.0653275055.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/ea/95/ea95a753a5fc33643a43feb76b223a2eacbea816.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved sports shirt in fast-drying, functional fabric. Made partly from recycled polyester.",Regular length,Short sleeve,Muscle fit,Round Neck,"Polyester 93%, Elastane 7%",Orange,Yes,0653275055,environmentalMarker,men
163,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0982659003.html,[],,[reviewsLabel],$6.99,"//lp2.hm.com/hmgoepprod?set=source[/8b/2c/8b2c1e7e5c778b3d4664b7f18151a9efa9198940.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in soft slub cotton jersey with an open chest pocket.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Dark gray melange,Yes,0982659003,,men
164,Printed T-shirt,https://www2.hm.com/en_us/productpage.0684021129.html,[],,[reviewsLabel],$7.99,"//lp2.hm.com/hmgoepprod?set=source[/66/ef/66ef8a240b0ebd127b673de3e6b1a1f66ea8ca8c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed graphic design and crew neck.,Regular length,Short sleeve,,,Cotton 100%,White/light pink/yellow/black,Yes,0684021129,environmentalMarker,men
165,Striped T-shirt,https://www2.hm.com/en_us/productpage.0895587001.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/6b/20/6b206dbcaeed5db558daee52fee275992d2c6744.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","T-shirt in soft cotton jersey with printed stripes. Round, contrasting neckline.",,Short sleeve,,Round Neck,Cotton 100%,White/red/dark blue,Yes,0895587001,,men
166,2-pack Slim Fit T-shirts,https://www2.hm.com/en_us/productpage.0981530003.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/e8/35/e835c58a92070a2ac112c57331ebf5c661257256.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","T-shirts in soft cotton jersey. Slightly wider, rounded neck with narrow trim.",,Short sleeve,Slim fit,Round Neck,"Cotton 95%, Elastane 5%",Khaki green/light gray,Yes,0981530003,,men
167,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0982659001.html,[],,[reviewsLabel],$6.99,"//lp2.hm.com/hmgoepprod?set=source[/87/b8/87b8750057ddafcf035afaa95f0b9c72c27cd732.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in soft slub cotton jersey with an open chest pocket.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,White,Yes,0982659001,,men
168,Muscle Fit Sports Shirt,https://www2.hm.com/en_us/productpage.0653275005.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/71/93/71937cf5302ce289a23fa8444969cb6e3c816fe9.jpg],origin[dam],category[men_sport_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]","Short-sleeved sports shirt in fast-drying, functional fabric. Made partly from recycled polyester.",Regular length,Short sleeve,Muscle fit,Round Neck,"Polyester 87%, Elastane 13%",Black,Yes,0653275005,environmentalMarker,men
169,Pima Cotton T-shirt,https://www2.hm.com/en_us/productpage.0926847013.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/18/04/18048d9fd46fcb59762453b1c544c2be24e8054c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in pima cotton jersey with a ribbed crew neck. Straight-cut hem with short slits at sides.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Pale orange,Yes,0926847013,Premium Selection,men
170,Regular Fit V-neck T-shirt,https://www2.hm.com/en_us/productpage.0763275024.html,[],,[reviewsLabel],$5.99,"//lp2.hm.com/hmgoepprod?set=source[/73/8e/738ed987460ceefd2fdee5a9bbf4f59c5e23d687.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",V-neck T-shirt in soft cotton jersey.,,Short sleeve,Regular fit,V-neck,Cotton 100%,Dark green,Yes,0763275024,,men
171,Regular Fit COOLMAX® T-shirt,https://www2.hm.com/en_us/productpage.0952601005.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/fb/c7/fbc7decedf4e1562d544756a19bb325f85783466.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","T-shirt in soft jersey with a printed design. Made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",,Short sleeve,Regular fit,Round Neck,"Cotton 59%, Polyester 41%",White/light blue/light green/light pink,Yes,0952601005,,men
172,Regular Fit Running Shirt,https://www2.hm.com/en_us/productpage.0886548020.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/58/c1/58c12d1d757b6d3f1f119a4d9e98ddb8a1db9d55.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Running shirt in fast-drying, functional fabric designed to help keep you dry and cool while exercising. Short raglan sleeves and reflective details.",,Short sleeve,Regular fit,Round Neck,Polyester 100%,Black/orange,Yes,0886548020,environmentalMarker,men
173,Muscle Fit T-shirt,https://www2.hm.com/en_us/productpage.0986473001.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/ca/36/ca3690ec22f0bdb87ddd6168e2a6b7c78b5a9814.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Crew-neck T-shirt in soft cotton jersey with a printed design at front. Muscle Fit – designed to showcase the body’s physique. Narrow shoulders, tapered sleeves, and accentuated waist for a flattering silhouette.",,Short sleeve,Muscle fit,Round Neck,"Cotton 95%, Elastane 5%",White/black,Yes,0986473001,,men
174,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.1003662003.html,[],,[reviewsLabel],$6.99,"//lp2.hm.com/hmgoepprod?set=source[/5e/d7/5ed75424015ef3084b229e7301ff96abd7c1f1b1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Relaxed-fit, straight-cut T-shirt in soft cotton jersey. Ribbed crew neck and dropped shoulders.",,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Navy blue,Yes,1003662003,,men
175,Regular Fit T-shirt,https://www2.hm.com/en_us/productpage.0846973134.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/32/c4/32c4ed93896c849033d7f3896bbdc7a0f6538805.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",T-shirt in soft cotton jersey with a printed design. Ribbed crew neck.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Red/white,Yes,0846973134,,men
176,Jersey Polo Shirt,https://www2.hm.com/en_us/productpage.0963674005.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/3d/1f/3d1f4b82b08016c91bff0700a3a7637be6b58f31.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved polo shirt in soft cotton jersey. Collar, opening at top without buttons, and slits at sides of hem.",,Short sleeve,,,Cotton 100%,Black,Yes,0963674005,environmentalMarker,men
177,Cotton Polo Shirt,https://www2.hm.com/en_us/productpage.0816759035.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/c8/3d/c83d2f8e06bc00d1454406975bd272fd4be4b289.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Polo shirt in cotton piqué. Ribbed collar, button placket, and short sleeves with ribbed cuffs. Slits at sides.",,Short sleeve,,,Cotton 100%,Light blue,Yes,0816759035,,men
178,Loose Fit Sports Shirt,https://www2.hm.com/en_us/productpage.0948855018.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/6f/ca/6fca1e48470c4f5560c8d91926c9f1ceac6ea9d1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Short-sleeved, crew-neck shirt in fast-drying, functional fabric to help keep you dry and cool while exercising. Taped details. Rounded hem, longer at back for improved fit and increased freedom of movement.",,Short sleeve,Loose fit,Round Neck,"Polyester 94%, Elastane 6%",Dark red melange,Yes,0948855018,environmentalMarker,men
179,10-pack Regular Fit T-shirts,https://www2.hm.com/en_us/productpage.0975620002.html,[],,[reviewsLabel],$54.99,"//lp2.hm.com/hmgoepprod?set=source[/5d/d0/5dd022df7ae306cae3c72d080f191e61f8070023.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirts in soft cotton jersey.,,Short sleeve,Regular fit,Round Neck,Cotton 100%,Black/white,Yes,0975620002,,men
180,Slub Jersey T-shirt,https://www2.hm.com/en_us/productpage.0591466060.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/16/30/16303d438f43dc0b1591b1b86b768865a62ddd97.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","T-shirt in slub cotton jersey with sewn cuffs on sleeves. Slightly longer, rounded back section.",,Short sleeve,,,Cotton 100%,Brown,Yes,0591466060,,men
181,Striped T-shirt,https://www2.hm.com/en_us/productpage.0895587002.html,[],,[reviewsLabel],$14.99,"//lp2.hm.com/hmgoepprod?set=source[/02/75/02753a6002e33907af44a52fb560d941ac0b71f7.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","T-shirt in soft cotton jersey with printed stripes. Round, contrasting neckline.",,Short sleeve,,Round Neck,Cotton 100%,Dark blue/white/red,Yes,0895587002,,men
182,Relaxed Fit T-shirt,https://www2.hm.com/en_us/productpage.0608945054.html,[],,[reviewsLabel],$12.99,"//lp2.hm.com/hmgoepprod?set=source[/87/9b/879b352c5b53dce1b26406589814609257839817.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in thick cotton jersey.,Regular length,Short sleeve,Relaxed fit,Round Neck,Cotton 100%,Mint green,Yes,0608945054,,men
183,Slim Fit Round-neck T-shirt,https://www2.hm.com/en_us/productpage.0570002002.html,[],,[reviewsLabel],$9.99,"//lp2.hm.com/hmgoepprod?set=source[/2c/82/2c82435e88bb7a28468576feaa1fe7c99a2b9946.jpg],origin[dam],category[men_tshirtstanks_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",Crew-neck T-shirt in soft jersey.,Regular length,Short sleeve,Slim fit,Round Neck,"Cotton 95%, Elastane 5%",White,Yes,0570002002,,men
184,2-pack Regular Fit T-shirts,https://www2.hm.com/en_us/productpage.0963748004.html,[],,[reviewsLabel],$24.99,"//lp2.hm.com/hmgoepprod?set=source[/ee/09/ee0956d6374999ccf1a059242c917081e3954f04.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","T-shirts in soft cotton jersey with a low neck. Rolled edges at neck and cuffs. Rounded hem, longer at back. Regular Fit.",,Short sleeve,Regular fit,Round Neck,Cotton 100%,White,Yes,0963748004,,men
185,Cotton T-shirt,https://www2.hm.com/en_us/productpage.0956774001.html,[],,[reviewsLabel],$17.99,"//lp2.hm.com/hmgoepprod?set=source[/96/0f/960fa549b73c39940159fb21315616dcd58ec214.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Blank staples is a streetwear collection of minimalistic pieces that are the perfect canvas for your personal style and creativity. This contemporary T-shirt is made from heavy, 7 oz. cotton jersey for a premium handfeel. Straight-cut, oversized, and relaxed fit with a ribbed crew neck and dropped shoulders.",,Short sleeve,Oversized,Round Neck,Cotton 100%,Cream,Yes,0956774001,,men
186,Relaxed Fit COOLMAX® T-shirt,https://www2.hm.com/en_us/productpage.0952602005.html,[],,[reviewsLabel],$19.99,"//lp2.hm.com/hmgoepprod?set=source[/9e/19/9e19ca05ab27ce33215f710dbfe2215d52547be6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]","Crew-neck T-shirt in soft jersey with a printed design. Made from COOLMAX® functional fabric – a unique, soft, comfortable, and fast-drying polyester fiber to efficiently wick moisture while regulating temperature.",,Short sleeve,Relaxed fit,Round Neck,"Cotton 57%, Polyester 43%",White/green/brown,Yes,0952602005,environmentalMarker,men
