,name,image_url,color,size,url,price,descr,fit_features,materials,wash_dir,ethical_url,gender,material1,material2,material3
129,Chill Out T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,MIDNIGHT BLUE HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/mens-chill-out-t-shirt?variant=40566723444922,35.0,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,"Regular fit crew neck t-shirt, ribbed neck trim, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
130,Chill Out T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,MIDNIGHT BLUE HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/mens-chill-out-t-shirt?variant=40566723477690,35.0,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,"Regular fit crew neck t-shirt, ribbed neck trim, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
131,Chill Out T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,MIDNIGHT BLUE HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/mens-chill-out-t-shirt?variant=40566723510458,35.0,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,"Regular fit crew neck t-shirt, ribbed neck trim, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
132,Chill Out T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM3729-2047-0742.jpg?v=1633385046,MIDNIGHT BLUE HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/mens-chill-out-t-shirt?variant=40566723575994,35.0,Slow down and enjoy nature in this ultra-comfy graphic tee that gives back to the planet.,"Regular fit crew neck t-shirt, ribbed neck trim, medium stretch","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
133,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-0453_2.jpg?v=1628716985,GARGOYLE GREY HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=31535649259607,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
134,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-0453_2.jpg?v=1628716985,GARGOYLE GREY HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=31535649357911,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
135,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-0468-Edit-2.jpg?v=1628716985,ELM WHITE HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=31535649390679,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
136,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-0468-Edit-2.jpg?v=1628716985,ELM WHITE HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=31535649423447,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
137,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-0468-Edit-2.jpg?v=1628716985,ELM WHITE HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=31535649456215,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
138,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-0468-Edit-2.jpg?v=1628716985,ELM WHITE HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=31535649488983,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
139,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-0468-Edit-2.jpg?v=1628716985,ELM WHITE HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=31535649521751,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
140,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-04511.jpg?v=1628716985,METEORITE BLACK HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=37964715917498,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
141,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-04511.jpg?v=1628716985,METEORITE BLACK HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=37964715950266,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
142,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-04511.jpg?v=1628716985,METEORITE BLACK HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=37964716212410,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
143,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-15731.jpg?v=1628716985,DRESS BLUE HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=37964720373946,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
144,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-15731.jpg?v=1628716985,DRESS BLUE HEATHER,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=37964720406714,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
145,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-15731.jpg?v=1628716985,DRESS BLUE HEATHER,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=37964720472250,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
146,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-15731.jpg?v=1628716985,DRESS BLUE HEATHER,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=37964720505018,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
147,Vintage Sunset T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM2096-15731.jpg?v=1628716985,DRESS BLUE HEATHER,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/m-vintage-sunset-t?variant=37964720537786,35.0,"This retro-styled sunset t-shirt will inspire anyone to take a moment to appreciate a timeless sunset. Printed on sustainable, and comfortable TreeBlend fabric.","Regular Fit, Lightweight","45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Classic short sleeve t-shirt, retro inspired graphic","Wash cold, hang dry",mens,45% Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
148,Destination T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1888-016416-Edit.jpg?v=1617750335,METEORITE BLACK,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/men-s-destination-t-shirt?variant=39293495378106,48.0,"Our Destination line features drirelease jersey. Lightweight, breathable, and while keeping you dry and comfortable. The mountain scenery is a subtle homage to nature's wonders. Along with the color back panel, your adventure outfit can be as fun and dynamic as you are.","Regular, Lightweight drirelease","drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell","Short sleeve activity t-shirt, lightweight fabric, rounded back hem, sustainable drirelease material","Wash cold, hang dry",mens,drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell,
149,Destination T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1888-016416-Edit.jpg?v=1617750335,METEORITE BLACK,M,https://www.tentree.com/collections/mens-t-shirts-tanks/products/men-s-destination-t-shirt?variant=39293495410874,48.0,"Our Destination line features drirelease jersey. Lightweight, breathable, and while keeping you dry and comfortable. The mountain scenery is a subtle homage to nature's wonders. Along with the color back panel, your adventure outfit can be as fun and dynamic as you are.","Regular, Lightweight drirelease","drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell","Short sleeve activity t-shirt, lightweight fabric, rounded back hem, sustainable drirelease material","Wash cold, hang dry",mens,drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell,
150,Destination T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1888-016416-Edit.jpg?v=1617750335,METEORITE BLACK,L,https://www.tentree.com/collections/mens-t-shirts-tanks/products/men-s-destination-t-shirt?variant=39293495443642,48.0,"Our Destination line features drirelease jersey. Lightweight, breathable, and while keeping you dry and comfortable. The mountain scenery is a subtle homage to nature's wonders. Along with the color back panel, your adventure outfit can be as fun and dynamic as you are.","Regular, Lightweight drirelease","drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell","Short sleeve activity t-shirt, lightweight fabric, rounded back hem, sustainable drirelease material","Wash cold, hang dry",mens,drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell,
151,Destination T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1888-016416-Edit.jpg?v=1617750335,METEORITE BLACK,XL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/men-s-destination-t-shirt?variant=39293495476410,48.0,"Our Destination line features drirelease jersey. Lightweight, breathable, and while keeping you dry and comfortable. The mountain scenery is a subtle homage to nature's wonders. Along with the color back panel, your adventure outfit can be as fun and dynamic as you are.","Regular, Lightweight drirelease","drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell","Short sleeve activity t-shirt, lightweight fabric, rounded back hem, sustainable drirelease material","Wash cold, hang dry",mens,drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell,
152,Destination T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM1888-016416-Edit.jpg?v=1617750335,METEORITE BLACK,XXL,https://www.tentree.com/collections/mens-t-shirts-tanks/products/men-s-destination-t-shirt?variant=39293495541946,48.0,"Our Destination line features drirelease jersey. Lightweight, breathable, and while keeping you dry and comfortable. The mountain scenery is a subtle homage to nature's wonders. Along with the color back panel, your adventure outfit can be as fun and dynamic as you are.","Regular, Lightweight drirelease","drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell","Short sleeve activity t-shirt, lightweight fabric, rounded back hem, sustainable drirelease material","Wash cold, hang dry",mens,drirelease 88% REPREVE Polyester, 12% TENCEL Lyocell,
153,tentree Winter Mountain T-Shirt,//cdn.shopify.com/s/files/1/2341/3995/products/TCM3730-0346-1950.jpg?v=1633385052,HI RISE GREY HEATHER,S,https://www.tentree.com/collections/mens-t-shirts-tanks/products/mens-tentree-winter-mountain-t-shirt?variant=40566725279930,35.0,"When you're not hitting the slopes, this tee is the next best thing. Embrace the winter season with this susper sustainable graphic t-shirt.","Regular fit crew neck t-shirt, ribbed neck trim, medium stretch","45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton","Wash cold, tumble dry low","<a href=""/pages/ethical-manufacturing"" target=""_blank"">Designed in Canada, ethically made in China</a>",mens,45% REPREVE Recycled Polyester, 30% TENCEL Lyocell, 25% Organic Cotton
