title,description,price,color,gender,imageUrl,brand,composition,elastane,polystyrene,linen,silk,wool,cotton,viscose,modal,polyamide,polyester
Silk-blend T-shirt,"Classic, straight-cut T-shirt in jersey made from a cotton and silk blend. Short sleeves.",34.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/9b/11/9b11e10394f2275b5de0e664b2487fc68ad6eb40.jpg],origin[dam],category[ladies_tops_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,"Silk 50%, Cotton 50%",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
H&M+ Oversized T-shirt,No Fear x H&M. Oversized T-shirt in soft cotton jersey with a printed design. Dropped shoulders and wide sleeves.,12.99,Cream green brown black,women,"//lp2.hm.com/hmgoepprod?set=source[/10/33/10332bbeef867e980cd817601fc61a733ce95551.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jersey T-shirt,T-shirt in soft jersey.,5.99,Pink,women,"//lp2.hm.com/hmgoepprod?set=source[/0a/10/0a1015e3ea002a39b85f72e4554ce35ec01030ac.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton Jersey T-shirt,"Straight-cut, relaxed-fit T-shirt in soft cotton jersey with a ribbed crew neck.",5.99,Light gray melange black,women,"//lp2.hm.com/hmgoepprod?set=source[/47/56/4756291004459e5411248b0f907357ce7e447584.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 90%, Polyester 10%",0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1
2-pack Cotton T-shirts,"Fitted, V-neck T-shirts in soft cotton jersey.",12.99,Dark gray melange light gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/b1/4f/b14f24f1f05ef8ee79efdbf94a108766826daab9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Modal-blend T-shirt,T-shirt in soft slub jersey made from a modal and cotton blend. Wide neckline and rounded hem.,9.99,Light blue melange,women,"//lp2.hm.com/hmgoepprod?set=source[/5e/76/5e7651c73925e76ec5e5cea2f0e7eabaf0d591ad.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,White blue,women,"//lp2.hm.com/hmgoepprod?set=source[/36/1c/361cd2a603521d5faf65f52c0cf8dfdff2f41ae8.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Modal-blend T-shirt,T-shirt in soft slub jersey made from a modal and cotton blend. Wide neckline and rounded hem.,9.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/7d/25/7d2518d9cddd25bea7810b67df9929f72ece024c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Linen Jersey T-shirt,Relaxed-fit T-shirt in melange linen jersey. Low-cut V-neck at front and dropped shoulders.,14.99,Light green,women,"//lp2.hm.com/hmgoepprod?set=source[/00/b1/00b11d29a605cd488b6dd3963de4947fac454197.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Linen 100%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Printed Crop T-shirt,Fitted crop T-shirt in soft cotton jersey. Printed design at front and round neckline with narrow trim.,12.99,Black light purple,women,"//lp2.hm.com/hmgoepprod?set=source[/41/d0/41d0d4e5069aed9bf178c33b95d6e53e401461fd.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,Black white,women,"//lp2.hm.com/hmgoepprod?set=source[/ef/78/ef785f68e557254f2ae4b2f912cc655493caf892.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,T-shirt in soft cotton jersey.,5.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/ad/79/ad79050dca0ffc335c019bcea7104666fe4c5e26.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,5.99,Light pink,women,"//lp2.hm.com/hmgoepprod?set=source[/3f/c8/3fc8fe951325df7643b1f4031f2f612256956c06.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,White black,women,"//lp2.hm.com/hmgoepprod?set=source[/30/e9/30e9ed7c46f7275e79bc39a5881e6e27feeb09f2.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Modal-blend T-shirt,T-shirt in soft slub jersey made from a modal and cotton blend. Wide neckline and rounded hem.,9.99,Light taupe,women,"//lp2.hm.com/hmgoepprod?set=source[/0f/48/0f4837aa45319f2d45cd54fa9a97cdb32b6abd92.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
2-pack Cotton T-shirts,Fitted T-shirts in soft organic cotton jersey.,12.99,Black white,women,"//lp2.hm.com/hmgoepprod?set=source[/72/d9/72d974961b6786d8fea1d707d1fce46581261274.jpg],origin[dam],category[ladies_tops_tshirts],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Modal-blend T-shirt,T-shirt in soft slub jersey made from a modal and cotton blend. Wide neckline and rounded hem.,9.99,Cream,women,"//lp2.hm.com/hmgoepprod?set=source[/75/1d/751de482570ad513b219ca00bd7a3b44652c000b.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
H&M+ 2-pack T-shirts,T-shirt in soft jersey made from a modal and cotton blend. Wide neckline and rounded hem.,24.99,Black white light gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/de/e4/dee4ca6d8f7d6a52fe69d08f0ca2104fccafc365.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 90%, Viscose 10%",0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,Black neon yellow,women,"//lp2.hm.com/hmgoepprod?set=source[/81/bd/81bd8bfc941c1b2460d24188aa5e9a96e9a0e350.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,White light pink,women,"//lp2.hm.com/hmgoepprod?set=source[/1b/0e/1b0eec6071107f9526310135ad0797305a97c34e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,Oversized T-shirt in soft cotton jersey. Ribbed crew neck and heavily dropped shoulders.,17.99,Dark gray,women,"//lp2.hm.com/hmgoepprod?set=source[/fc/4c/fc4cb09637e30c01428e78c602f2bee1eb495212.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Graphic Design Crop T-shirt,"Sex Education x H&M. Short, oversized T-shirt in cotton jersey with a graphic design. Ribbed neckline, heavily dropped shoulders, and short, wide sleeves. Roll-edge hem.",12.99,Dark red gold-colored,women,"//lp2.hm.com/hmgoepprod?set=source[/fe/6c/fe6cd0e8859b2a1eaaf260781fcdf7def7a1f0e6.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,Oversized T-shirt in cotton-blend sweatshirt fabric. Ribbed neckline and dropped shoulders.,14.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/65/76/6576d2363e3cd59a0268cb1023df4e67c72c2357.jpg],origin[dam],category[ladies_basics_tops],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 52%, Cotton 48%",0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.52
H&M+ Wide-cut Cotton T-shirt,Wide-cut T-shirt in soft cotton jersey with a ribbed neckline.,9.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/95/d2/95d2c4048d4801d391979dca01cd2df55c8451e9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crop T-shirt,"Slightly oversized crop T-shirt in soft cotton jersey with a printed design. Crew neck, heavily dropped shoulders, and wide, elbow-length sleeves.",12.99,Dark green white,women,"//lp2.hm.com/hmgoepprod?set=source[/ae/b4/aeb43f6ca11263c92f7436d63593c61be1fb2f7a.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,White blue,women,"//lp2.hm.com/hmgoepprod?set=source[/94/b0/94b0c7a752507baee76f34b75f2870b532af0f1e.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jersey T-shirt,T-shirt in soft jersey.,5.99,Powder pink white,women,"//lp2.hm.com/hmgoepprod?set=source[/f1/4a/f14ae7b2a9d3b0ef806a75b51405175996699768.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,"Viscose 50%, Cotton 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
Printed T-shirt,Studio Collection. Boxy T-shirt in soft cotton jersey with an embroidered detail at front and printed design at back. Ribbed crew neck and gently dropped shoulders.,24.99,White orange,women,"//lp2.hm.com/hmgoepprod?set=source[/b0/f9/b0f9bfd68197b99f621980153476664c3e35777c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sleeveless T-shirt,"Oversized, sleeveless T-shirt in soft cotton jersey with a ribbed crew neck.",9.99,Light blue,women,"//lp2.hm.com/hmgoepprod?set=source[/2d/a9/2da9d071f282463d81e0a764a984a4b98fded0f1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
H&M+ 2-pack T-shirts,T-shirt in soft jersey made from a modal and cotton blend. Wide neckline and rounded hem.,24.99,Black white,women,"//lp2.hm.com/hmgoepprod?set=source[/20/3c/203c74fffd3ecf337d6aecf70cb34b188649d2bb.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
H&M+ 2-pack T-shirts,T-shirt in soft jersey made from a modal and cotton blend. Wide neckline and rounded hem.,24.99,Light gray melange black,women,"//lp2.hm.com/hmgoepprod?set=source[/4b/f9/4bf9faf1948df0e8e55e3bbb23765dc88aed9317.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Shell: Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Printed T-shirt,Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,17.99,Black white light blue light purple,women,"//lp2.hm.com/hmgoepprod?set=source[/52/a5/52a5e9155f4c1b03329611277ffb9c7a9860da73.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,Straight-cut T-shirt in thick cotton jersey.,12.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/92/7f/927f7556b963beb98b8f094e3d418cb2ea30f543.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ribbed T-shirt,Fitted T-shirt in ribbed cotton jersey with a wide neckline.,7.99,White black,women,"//lp2.hm.com/hmgoepprod?set=source[/96/d1/96d15cfecc1f967c52803b27ce764539e84c6d43.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Printed T-shirt,T-shirt in soft cotton jersey with a printed design. Round neckline and short sleeves with sewn cuffs.,12.99,Dark gray pink purple white black,women,"//lp2.hm.com/hmgoepprod?set=source[/52/19/5219eb1cf9c6de1560bd46a2664aed09871a4e29.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Modal-blend T-shirt,T-shirt in soft slub jersey made from a modal and cotton blend. Wide neckline and rounded hem.,9.99,Powder pink,women,"//lp2.hm.com/hmgoepprod?set=source[/16/7b/167b5438605ddd56279c4b27f4a6fd150a0fb484.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 50%, Modal 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,Black purple,women,"//lp2.hm.com/hmgoepprod?set=source[/22/fe/22fe841b222a42a882b4200eada8d5b22b55c0ef.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized Printed T-shirt,Oversized T-shirt in soft cotton jersey with a printed design.,17.99,Black neon green,women,"//lp2.hm.com/hmgoepprod?set=source[/15/6a/156a5dbcdb6b70b51f74abd4bb7e86a45e5ede43.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[3]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jersey T-shirt,T-shirt in soft jersey.,5.99,Light gray melange powder pink,women,"//lp2.hm.com/hmgoepprod?set=source[/1b/6d/1b6da240bcc14122946d9fcf9ff6d3813ed2a489.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,"Viscose 50%, Cotton 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
Viscose V-neck T-shirt,V-neck T-shirt in softly draped viscose jersey.,12.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/6d/e9/6de944ace8d5331ac6c70e6ae231f8f741164bf4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Viscose 100%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Cotton T-shirt,T-shirt in cotton jersey. Slightly wider neckline with narrow trim.,4.99,White,women,"//lp2.hm.com/hmgoepprod?set=source[/22/d4/22d4ecddb7feca9b96c03ab2c0a3c82ab9851391.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Crop T-shirt,Oversized crop T-shirt in cotton jersey with a printed pattern.,14.99,White black,women,"//lp2.hm.com/hmgoepprod?set=source[/7a/f4/7af405747510ee216008c67b86cdf3f77a790aa7.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,Black neon green,women,"//lp2.hm.com/hmgoepprod?set=source[/b9/96/b996da9aa83d45fc2dc70194975890ee88518fd1.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed T-shirt,Slightly oversized T-shirt in soft cotton jersey with a printed design. Crew neck and dropped shoulders.,17.99,Black white red blue,women,"//lp2.hm.com/hmgoepprod?set=source[/83/4d/834decebdbdbe55641fc74443958318b81bdf1c0.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Printed Crop T-shirt,Fitted crop T-shirt in soft cotton jersey. Printed design at front and round neckline with narrow trim.,12.99,Light blue black white,women,"//lp2.hm.com/hmgoepprod?set=source[/1a/9e/1a9e11f27cb3bc3c2b494d412b1c3741a17ddef9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Printed T-shirt,Sex Education x H&M. Oversized T-shirt in soft jersey with a printed motif at front. Dropped shoulders and wide sleeves.,17.99,Black blue orange,women,"//lp2.hm.com/hmgoepprod?set=source[/b1/d8/b1d81b2295c904f023d2941b0ff023e2f742e5d5.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Low-cut T-shirt,T-shirt in soft viscose jersey with a scoop neckline at front.,12.99,Beige,women,"//lp2.hm.com/hmgoepprod?set=source[/0e/b2/0eb20dbb551e0ddf62b2f805c68f1ea057fc259c.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Viscose 100%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,White purple,women,"//lp2.hm.com/hmgoepprod?set=source[/62/5e/625e064211324d5268695a972b5e1eeafc83b116.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Viscose V-neck T-shirt,V-neck T-shirt in softly draped viscose jersey.,12.99,Gray melange,women,"//lp2.hm.com/hmgoepprod?set=source[/74/b1/74b17d6a5cdb9b205813200fa0168771657e4605.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Viscose 100%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Linen Jersey T-shirt,Relaxed-fit T-shirt in melange linen jersey. Low-cut V-neck at front and dropped shoulders.,14.99,Light beige,women,"//lp2.hm.com/hmgoepprod?set=source[/73/6e/736ee46c4bcfba2c811ed701ee420968c7f86df3.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Linen 100%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-cut T-shirt,T-shirt in soft viscose jersey with a scoop neckline at front.,12.99,Light gray,women,"//lp2.hm.com/hmgoepprod?set=source[/30/a1/30a17e3dbecd6d86bf1315043d8b40e238ac5b83.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Viscose 100%,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ribbed T-shirt,Fitted T-shirt in ribbed cotton jersey with a wide neckline.,7.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/dd/55/dd55e0b4527efe1b31c4af9bf4341bba73eeabc9.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Cotton 95%, Elastane 5%",0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
Oversized T-shirt,Oversized T-shirt in soft cotton jersey. Ribbed crew neck and heavily dropped shoulders.,17.99,Cream,women,"//lp2.hm.com/hmgoepprod?set=source[/cc/09/cc09cf48f28c916dc3a7839ffe0f610bffac5f9f.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Silk-blend T-shirt,"Classic, straight-cut T-shirt in jersey made from a cotton and silk blend. Short sleeves.",34.99,Light yellow,women,"//lp2.hm.com/hmgoepprod?set=source[/d2/7e/d27ed4447714f833c9909c635d7baa531f072eaf.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Silk 50%, Cotton 50%",0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
Zodiac T-shirt,Classic T-shirt in cotton jersey with a printed zodiac motif at front.,12.99,White neon orange,women,"//lp2.hm.com/hmgoepprod?set=source[/94/7e/947e7ce554ad4c7c0daf945432c547a44eb1c5ec.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cotton T-shirt,Straight-cut T-shirt in soft cotton jersey with ribbed crew neck and gently dropped shoulders.,5.99,Light taupe,women,"//lp2.hm.com/hmgoepprod?set=source[/b7/0b/b70b6aa0c0d1486c6ce842c64ad8411310d9b06e.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Cotton 100%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Oversized T-shirt,Oversized sweatshirt T-shirt in a lightweight cotton and recycled polyester blend. Ribbed crew neck and heavily dropped shoulders.,17.99,Dark brown,women,"//lp2.hm.com/hmgoepprod?set=source[/85/cf/85cf0c71ab27fd91e86c8699a516e066df39cfac.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Shell: Cotton 60%, Polyester 40%",0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4
Fine-knit T-shirt,"Straight-cut, relaxed-fit T-shirt in a fine-knit viscose blend. Dropped shoulders and a straight-cut hem with slits at sides. Ribbing at neckline and hem.",14.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/1f/fb/1ffbf0f3402447f81e8837836e7e3c00a3f6440d.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Viscose 70%, Polyamide 30%",0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.0
Oversized T-shirt,Oversized T-shirt in cotton-blend sweatshirt fabric. Ribbed neckline and dropped shoulders.,14.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/5e/2b/5e2b7837b45071f1942390567296322a318479e4.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,"Polyester 52%, Cotton 48%",0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.52
Linen T-shirt,Straight-cut T-shirt in airy linen jersey. Low-cut V-neck and dropped shoulders.,17.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/61/08/61084008b0580788fc00b6bdbab70559c60813ce.jpg],origin[dam],category[],type[DESCRIPTIVESTILLLIFE],res[m],hmver[2]&call=url[file:/product/style]",H&M,Linen 100%,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V-neck T-shirt,"Loose-fit, V-neck T-shirt in soft, cotton-blend jersey.",4.99,Black,women,"//lp2.hm.com/hmgoepprod?set=source[/51/0c/510c164c769a091737b37935ae71169600ad2b48.jpg],origin[dam],category[ladies_tops_shortsleeve],type[DESCRIPTIVESTILLLIFE],res[m],hmver[1]&call=url[file:/product/style]",H&M,"Viscose 50%, Cotton 50%",0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
