title,gender,price,composition,color,imageUrl,description,polyester,silk,modal,viscose,wool,polyamide,nylon,cotton,linen,acrylic,lambskin,lyocell,elastane,brand
CUT OUT T-SHIRT,women,19.9, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy, Black ,https://static.zara.net/photos///2021/I/0/1/p/5644/457/800/2/w/563/5644457800_1_1_1.jpg?ts=1628164251576,Round neck T-shirt with short sleeves. Front opening.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
RUFFLED TOP,women,19.9, '100% cotton', Bluish ,https://static.zara.net/photos///2021/I/0/1/p/0264/807/420/2/w/563/0264807420_1_1_1.jpg?ts=1626085365927,Round neck shirt with tonal ruffle short sleeves. Ruching detail at front hem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LOTTO T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0264/090/250/2/w/563/0264090250_1_1_1.jpg?ts=1626273093520,Round neck T-shirt with short sleeves. Back opening and Lotto logo detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LACE BRALETTE,women,17.9, '92% polyamide · 8% elastane', Black ,https://static.zara.net/photos///2021/V/0/1/p/2712/324/800/3/w/563/2712324800_1_1_1.jpg?ts=1618320925793,V-neck bralette with adjustable thin straps.,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.08,Zara
EMBROIDERED T-SHIRT,women,25.9, '100% cotton', Black White ,https://static.zara.net/photos///2021/I/0/1/p/0085/837/064/2/w/563/0085837064_1_1_1.jpg?ts=1631189734697,Round neck top with short sleeves. Raised contrasting embroidery detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
MESH CORSET TOP,women,29.9, '99% cotton · 1% elastane', Sand ,https://static.zara.net/photos///2021/I/0/1/p/1131/820/711/2/w/563/1131820711_1_1_1.jpg?ts=1627646305180,V-neck top with double spaghetti straps that cross in the back.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.01,Zara
OVERSIZED POCKET T-SHIRT,women,19.9, '100% cotton', Black ,https://static.zara.net/photos///2021/I/0/1/p/1044/633/800/17/w/563/1044633800_1_1_1.jpg?ts=1629105015138,Full cut T-shirt made of 100% cotton. Round neck and short sleeves. Front patch pocket.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
COMBINATION HEM TOP,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/2298/071/250/2/w/563/2298071250_1_1_1.jpg?ts=1622035930229,Round neck T-shirt with short sleeves. Tonal fabric trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED SHIRT WITH BUTTONS,women,19.9, '96% cotton · 4% elastane', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/1044/651/251/2/w/563/1044651251_1_1_1.jpg?ts=1632312315069,Round neck top with long sleeves. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.04,Zara
FAUX FUR CROP TOP,women,29.9, '70% nylon · 30% polyester', Fuchsia ,https://static.zara.net/photos///2021/I/0/1/p/7901/427/630/18/w/563/7901427630_1_1_1.jpg?ts=1633694961395,Round neck top with short sleeves. Soft feel faux fur fabric.,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,Zara
SOFT CUT OUT TOP,women,29.9, '77% polyester · 23% viscose', Black ,https://static.zara.net/photos///2021/I/0/1/p/1198/459/800/2/w/563/1198459800_1_1_1.jpg?ts=1631882033378,Long sleeve top with high round neckline. Vent detail at shoulders.,0.77,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
PRINTED CORSET STYLE TOP,women,29.9, '100% polyester', Blue Black ,https://static.zara.net/photos///2021/I/0/1/p/5039/497/030/2/w/563/5039497030_1_1_1.jpg?ts=1632301090688,Square neck top with long sleeves.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
RUFFLED POCKET T-SHIRT,women,9.9, '100% cotton', Pink ,https://static.zara.net/photos///2021/I/0/1/p/1660/805/620/2/w/563/1660805620_1_1_1.jpg?ts=1622202079781,Round neck T-shirt with short sleeves. Ruffled front patch pocket.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RUFFLED TOP,women,9.9, '100% cotton', Orange ,https://static.zara.net/photos///2021/I/0/1/p/1660/323/615/2/w/563/1660323615_1_1_1.jpg?ts=1624432476795,Round neck T-shirt with short sleeves. Tonal matching ruffles.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
BALLOON SLEEVE BODYSUIT,women,35.9, '88% polyester · 12% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/5644/656/800/2/w/563/5644656800_1_1_1.jpg?ts=1632914272026,Round neck bodysuit with long balloon sleeves. Bottom snap button closure.,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,Zara
PEARL SOFT TOP,women,29.9, '51% polyester · 48% cotton · 1% elastane', Beige marl ,https://static.zara.net/photos///2021/I/0/1/p/5039/469/720/2/w/563/5039469720_1_1_1.jpg?ts=1632387127200,Round neck top with below-the-elbow length balloon sleeves. Faux pearl appliqué.,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.01,Zara
“THE LAST BOOKSTORE” PRINT T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/820/250/2/w/563/5644820250_1_1_1.jpg?ts=1629281565092,Round neck T-shirt with short sleeves. Printed and embroidered detail from The Last Bookstore ©2021.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
TOP WITH VOLUMINOUS SLEEVES,women,17.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0962/635/250/2/w/563/0962635250_1_1_1.jpg?ts=1626427257925,"Shirt with round neck, full short sleeves, and elastic cuffs.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CROP TOP,women,17.9, '95% cotton · 5% elastane', Brown ,https://static.zara.net/photos///2021/I/0/1/p/4174/835/700/2/w/563/4174835700_1_1_1.jpg?ts=1634112809957,Round neck long sleeve top.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
BASIC POLO SHIRT,women,25.9, '93% viscose · 7% polyamide', Beige ,https://static.zara.net/photos///2021/I/0/1/p/5580/033/710/2/w/563/5580033710_1_1_1.jpg?ts=1627468456011,T-shirt with lapel collar and V-neck with snap buttons. Short sleeves.,0.0,0.0,0.0,0.93,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
RIB CORSET TOP,women,19.9, '58% cotton · 22% viscose · 18% linen · 2% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/0219/808/800/2/w/563/0219808800_1_1_1.jpg?ts=1632901901082,Round neck top with spaghetti straps. Asymmetric hem.,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.58,0.18,0.0,0.0,0.0,0.02,Zara
VOLUMINOUS TEXTURED TOP,women,35.9, '50% viscose · 49% polyester · 1% elastane', Green ,https://static.zara.net/photos///2021/I/0/1/p/7901/353/500/2/w/563/7901353500_1_1_1.jpg?ts=1628842195399,Round neck top with elbow-length balloon sleeves. Front tie closures.,0.49,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,Zara
COTTON T-SHIRT,women,17.9, '100% cotton', Anthracite grey ,https://static.zara.net/photos///2021/I/0/1/p/1044/644/807/3/w/563/1044644807_1_1_1.jpg?ts=1629964576147,T-shirt made of 100% cotton. Round neck and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED BUTTONED POLO,women,19.9, '92% cotton · 8% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/1198/001/800/2/w/563/1198001800_6_1_1.jpg?ts=1622733957011,Short sleeve polo shirt. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.08,Zara
STRIPED T-SHIRT,women,35.9, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy, Ecru ,https://static.zara.net/photos///2021/I/0/1/p/5644/511/712/2/w/563/5644511712_1_1_1.jpg?ts=1629900245798,Round neck T-shirt with long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
STRIPED T-SHIRT,women,12.9, '100% cotton', White Navy ,https://static.zara.net/photos///2021/I/0/1/p/4174/650/060/2/w/563/4174650060_1_1_1.jpg?ts=1626421560776,Round neck tank top.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED POLO,women,19.9, '93% cotton · 7% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/0962/653/800/2/w/563/0962653800_1_1_1.jpg?ts=1631715205890,Polo with lapel collar and long sleeves. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.07,Zara
CUT OUT SMILEY® HAPPY COLLECTION T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/826/250/2/w/563/5644826250_1_1_1.jpg?ts=1629456817537,"T-shirt with round neck, short sleeves, and opening at shoulder. Contrasting Smiley® Happy Collection print.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
T-SHIRT WITH PIPING AND TEXT,women,9.9, '100% cotton', Beige ,https://static.zara.net/photos///2021/I/0/1/p/5643/810/710/3/w/563/5643810710_1_1_1.jpg?ts=1631619223226,Round neck T-shirt with short sleeves. Contrasting piping detail and front text.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CREPE TANK TOP,women,19.9, '100% viscose', Black ,https://static.zara.net/photos///2021/I/0/1/p/2712/490/800/2/w/563/2712490800_1_1_1.jpg?ts=1627976742992,Round neck tank top. Pronounced seam detail.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED ORGANZA TOP,women,25.9, '96% polyester · 4% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/4770/454/800/2/w/563/4770454800_1_1_1.jpg?ts=1633505865157,Rib top with round neck. Short sleeves with tonal organza detail.,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
JACQUARD TOP,women,25.9, '63% polyester · 33% viscose · 4% elastane', Black White ,https://static.zara.net/photos///2021/I/0/1/p/5584/321/084/2/w/563/5584321084_1_1_1.jpg?ts=1633082826844,Round neck top with long sleeves.,0.63,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
SEAMLESS CROP TOP,women,12.9, '96% polyamide · 4% elastane', Green ,https://static.zara.net/photos///2021/I/0/1/p/1014/320/500/2/w/563/1014320500_1_1_1.jpg?ts=1625557497045,LIMITLESS CONTOUR COLLECTIONCrop top with square neckline and wide straps.,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
SNOOPY ©PEANUTS T-SHIRT,women,25.9, '100% cotton', Black White ,https://static.zara.net/photos///2021/I/0/1/p/5644/802/064/2/w/563/5644802064_6_1_1.jpg?ts=1627377456500,Round neck T-shirt with short sleeves. Snoopy ©Peanuts print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED SHIRT WITH BUTTONS,women,9.9, '95% cotton · 5% elastane', White ,https://static.zara.net/photos///2021/V/0/1/p/0962/342/250/3/w/563/0962342250_1_1_1.jpg?ts=1620386248059,Round neck tank top. Front metal button detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
RUFFLED TOP,women,17.9, '100% cotton', Green ,https://static.zara.net/photos///2021/I/0/1/p/1044/640/500/2/w/563/1044640500_1_1_1.jpg?ts=1625829031099,Sleeveless round neck T-shirt with self ruffle trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
PREMIUM SOFT POLO,women,29.9, '50% viscose · 37% polyester · 12% polyamide · 1% elastane', Dark beige ,https://static.zara.net/photos///2021/I/0/1/p/0264/489/731/2/w/563/0264489731_1_1_1.jpg?ts=1631715060874,Polo with lapel collar and long sleeves. Front button closure.,0.37,0.0,0.0,0.5,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,Zara
STRAPPY CORSET,women,25.9, '95% polyester · 5% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/1165/464/800/2/w/563/1165464800_1_1_1.jpg?ts=1629893723267,V-neck corset with adjustable thin straps. Smocked elastic detail.,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,Zara
RIB CROP TOP,women,12.9, '95% cotton · 5% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/4424/804/250/2/w/563/4424804250_1_1_1.jpg?ts=1627295180334,Square neck crop top with straps. Ruffled trim.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
CROP HALTER TOP,women,9.9, '95% cotton · 5% elastane', Black ,https://static.zara.net/photos///2021/V/0/1/p/1198/051/800/2/w/563/1198051800_2_1_1.jpg?ts=1618562787938,Crop tank top with high round neckline.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
STRAPPY DRESS,women,49.9, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy, Black ,https://static.zara.net/photos///2021/I/0/1/p/1579/501/800/2/w/563/1579501800_1_1_1.jpg?ts=1632753182294,Short fitted dress with thin straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
BALLOON SLEEVE TOP,women,19.9, '100% cotton', Greens ,https://static.zara.net/photos///2021/I/0/1/p/0264/130/120/2/w/563/0264130120_1_1_1.jpg?ts=1623769602936,Round neck T-shirt with short balloon sleeves. Tonal matching fabric detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LONG SLEEVED SHIRT,women,19.9, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy, Black ,https://static.zara.net/photos///2021/I/0/1/p/5644/460/800/2/w/563/5644460800_1_1_1.jpg?ts=1629113468330,Top with round neckline and long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
AMBER VALLETTA T-SHIRT,women,49.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/144/250/2/w/563/5644144250_6_1_1.jpg?ts=1626161683798,"Round neck top with long sleeves. Front embroidery detail and photographic print of Amber Valletta by ©Peter Lindbergh.100% OF SALES WILL GO TO FRANCA FUND'S GLOBAL BABYSEQ PROJECT,A PIONEERING GENOMIC SEQUENCING INITIATIVE DEVELOPED BY BRIGHAM & WOMEN'S HOSPITAL, FOCUSED ON RESEARCH AND INNOVATION IN PREVENTIVE MEDICINE. THIS RESEARCH CAN GIVE PEOPLE THE ABILITY TO PERSONALIZE THEIR MEDICAL CARE AND LIFESTYLES IN ORDER TO STAY AS HEALTHY AS POSSIBLE AND TO ADDRESS RACIAL DIFFERENCES IN THE FIELD OF GENOMICS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
CROCHETED TOP,women,35.9, '62% viscose · 38% nylon', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/7901/162/712/2/w/563/7901162712_1_1_1.jpg?ts=1621588888286,V-neck halter top. Interior lining at chest.,0.0,0.0,0.0,0.62,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,Zara
BUSTIER CROP TOP,women,29.9, '92% polyester · 8% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/0085/820/800/17/w/563/0085820800_2_1_1.jpg?ts=1631102508212,Crop top with notched squared neckline and straps.,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,Zara
SEAMLESS TOP,women,19.9, '95% nylon · 5% elastane', Beige-pink ,https://static.zara.net/photos///2021/I/0/1/p/7901/345/613/2/w/563/7901345613_1_1_1.jpg?ts=1629889209696,LIMITLESS CONTOUR COLLECTIONRound neck tank top with wide adjustable elastic straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.05,Zara
TRICOT COLLAR TOP,women,25.9, '97% cotton · 3% elastane', Black ,https://static.zara.net/photos///2021/I/0/1/p/5644/493/800/2/w/563/5644493800_1_1_1.jpg?ts=1634134087430,Long sleeve top with tonal rib high collar.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.03,Zara
SEAMLESS CUT OUT TOP,women,25.9, '95% cotton · 5% elastane', Blue ,https://static.zara.net/photos///2021/I/0/1/p/4174/657/400/2/w/563/4174657400_1_1_1.jpg?ts=1630068756410,Round neck top with long sleeves. Cut outs at back and elbows.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
MIXED POPLIN T-SHIRT,women,17.9, '100% cotton', Black ,https://static.zara.net/photos///2021/I/0/1/p/4424/632/800/2/w/563/4424632800_1_1_1.jpg?ts=1625560024053,Round neck top with tonal short balloon sleeves and elastic cuffs.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
STRIPED T-SHIRT WITH ZIPPER,women,25.9, '60% polyester · 5% elastane · 35% cotton', striped ,https://static.zara.net/photos///2021/I/0/1/p/5644/801/104/2/w/563/5644801104_1_1_1.jpg?ts=1627398709408,Polo neck T-shirt with short sleeves. Front zip closure.,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.05,Zara
TOP WITH VOLUMINOUS SLEEVES,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/7901/487/250/2/w/563/7901487250_1_1_1.jpg?ts=1629448476887,Round neck top with tonal matching short sleeves with pleats.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
LINEN TEE,women,25.9, '100% linen', striped ,https://static.zara.net/photos///2021/V/0/1/p/0858/071/104/2/w/563/0858071104_6_1_1.jpg?ts=1616418687676,100% linen T-shirt. V-neck and short sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Zara
SEAMLESS HALTER TOP,women,17.9, '95% cotton · 5% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/4174/639/250/3/w/563/4174639250_1_1_1.jpg?ts=1628097837242,Halter neck top with wide straps.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
PLUSH CORSET TOP,women,29.9, '100% cotton', Ecru ,https://static.zara.net/photos///2021/I/0/1/p/0085/825/712/2/w/563/0085825712_6_1_1.jpg?ts=1630578914819,Straight neck crop top with straps. Front zip closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
TEXT T-SHIRT,women,12.9, '100% cotton', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/1165/639/251/2/w/563/1165639251_1_1_1.jpg?ts=1629376310373,Round neck T-shirt with short sleeves. Front text and print detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
SEMI-SHEER TANK TOP,women,17.9, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy, Lime green ,https://static.zara.net/photos///2021/I/0/1/p/5644/509/520/2/w/563/5644509520_1_1_1.jpg?ts=1623233313783,Semi-sheer top with V-neck and thin straps. Scalloped hem.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
ASYMMETRIC CROP TOP,women,12.9, '95% cotton · 5% elastane', Beige-pink ,https://static.zara.net/photos///2021/I/0/1/p/3253/340/942/2/w/563/3253340942_1_1_1.jpg?ts=1620994290500,Sleeveless crop top with asymmetric neckline and slit detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
JACQUARD TOP,women,29.9, '97% polyester · 3% elastane', Printed ,https://static.zara.net/photos///2021/I/0/1/p/1131/853/022/17/w/563/1131853022_1_1_1.jpg?ts=1634226093154,Lapel collar top with V-neckline and long sleeves. Front button closure.,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,Zara
OVERSIZED STRIPED T-SHIRT,women,29.9, '100% cotton', Ecru Green ,https://static.zara.net/photos///2021/I/0/1/p/0264/496/069/2/w/563/0264496069_1_1_1.jpg?ts=1629111618156,Roomy shirt with round neck and long sleeves.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
BLOCK COLOR SEAMLESS CROP TOP,women,19.9, '68% nylon · 26% polyester · 6% elastane', Fuchsia ,https://static.zara.net/photos///2021/I/0/1/p/7901/351/630/2/w/563/7901351630_1_1_1.jpg?ts=1629887878677,LIMITLESS CONTOUR COLLECTIONSleeveless high neck crop top.,0.26,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.06,Zara
LYNNE KOESTER T-SHIRT,women,45.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/141/250/2/w/563/5644141250_6_1_1.jpg?ts=1626161669579,"Round neck T-shirt with short sleeves. Back embroidery detail and photographic print of Lynne Koester by ©Peter Lindbergh.100% OF SALES WILL GO TO FRANCA FUND'S GLOBAL BABYSEQ PROJECT.A PIONEERING GENOMIC SEQUENCING INITIATIVE DEVELOPED BY BRIGHAM & WOMEN'S HOSPITAL, FOCUSED ON RESEARCH AND INNOVATION IN PREVENTIVE MEDICINE. THIS RESEARCH CAN GIVE PEOPLE THE ABILITY TO PERSONALIZE THEIR MEDICAL CARE AND LIFESTYLES IN ORDER TO STAY AS HEALTHY AS POSSIBLE AND TO ADDRESS RACIAL DIFFERENCES IN THE FIELD OF GENOMICS.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
RIBBED TOP,women,5.9, '95% cotton · 5% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/3253/306/250/4/w/563/3253306250_1_1_1.jpg?ts=1633345015986,Round neck tank top.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.05,Zara
RUFFLED RIBBED T-SHIRT,women,19.9, '70% cotton · 23% polyester · 7% elastane', White ,https://static.zara.net/photos///2021/I/0/1/p/0962/628/250/2/w/563/0962628250_1_1_1.jpg?ts=1625135356191,Sleeveless round neck crop top with ruffle trim. Back opening detail.,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.07,Zara
GIRL PRINT T-SHIRT,women,19.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/5644/627/250/2/w/563/5644627250_1_1_1.jpg?ts=1627475067516,Sleeveless round neck shirt with wide arm holes. Front print of a girl.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
T-SHIRT WITH GIRL EMBROIDERY,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/0085/634/250/2/w/563/0085634250_1_1_1.jpg?ts=1627976677115,Round neck T-shirt with short sleeves. Contrast embroidered girl detail.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
©THE PINK PANTHER T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1443/451/250/2/w/563/1443451250_1_1_1.jpg?ts=1632475390076,Round neck T-shirt with short sleeves. Front The Pink Panther TM & © print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
SEAMLESS CUT OUT TOP,women,19.9, '96% polyamide · 4% elastane', Blue ,https://static.zara.net/photos///2021/I/0/1/p/8779/482/400/2/w/563/8779482400_1_1_1.jpg?ts=1629278922912,Sleeveless crop top with round neck. Side vent detail.,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
FLOWY T-SHIRT,women,29.9, '100% polyester', Brown ,https://static.zara.net/photos///2021/I/0/1/p/5039/447/700/2/w/563/5039447700_1_1_1.jpg?ts=1633966363255,Long sleeve lapel collar top. Front button closure.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zara
VOLUMINOUS CUT OUT TOP,women,39.9, '96% polyester · 4% elastane', Oyster White ,https://static.zara.net/photos///2021/I/0/1/p/0085/822/251/2/w/563/0085822251_1_1_1.jpg?ts=1628666662099,Square neck top. Long balloon sleeves in tonal matching fabric. Opening detail at chest.,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,Zara
SEX AND THE CITY™ T-SHIRT,women,25.9, '100% cotton', White ,https://static.zara.net/photos///2021/I/0/1/p/1443/629/250/2/w/563/1443629250_1_1_1.jpg?ts=1631716682360,Round neck T-shirt with short sleeves. Sex and the City™ print.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
SOFT FEEL POLO SHIRT,women,25.9, '50% viscose · 28% polyester · 22% nylon', Pink marl ,https://static.zara.net/photos///2021/I/0/1/p/7901/428/625/2/w/563/7901428625_1_1_1.jpg?ts=1631865517193,Polo with lapel collar and long sleeves. Front button closure.,0.28,0.0,0.0,0.5,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,Zara
LONG SLEEVED SHIRT,women,17.9, '100% cotton', Black ,https://static.zara.net/photos///2021/I/0/1/p/4174/824/800/2/w/563/4174824800_1_1_1.jpg?ts=1630664957657,Round neck top with long sleeves. Front button closure.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Zara
