,title,description,price,color,gender,imageUrl,brand,composition,linen,nylon,cotton,lyocell,lambskin,elastane,wool,viscose,polyamide,silk,acrylic,polyester,modal
366,SOFT TURTLENECK TOP,Sleeveless turtleneck top. Soft feel fabric.,25.9, Beige marl ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/399/720/2/w/563/5039399720_1_1_1.jpg?ts=1631865477992,Zara, '87% polyester · 2% elastane · 11% viscose',0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.11,0.0,0.0,0.0,0.87,0.0
367,MIXED RUFFLED TOP,Top with round neck and short sleeves with ruffle. Matching fabric detail with embroidered eyelet.,35.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/2712/306/712/2/w/563/2712306712_1_1_1.jpg?ts=1627027449704,Zara, '94% cotton · 6% polyamide',0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0
368,RUCHED RIBBED TOP,Round neck top with long sleeves. Adjustable ruching at hem with side ties.,17.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/502/800/2/w/563/5039502800_1_1_1.jpg?ts=1632301172723,Zara, '97% polyester · 3% elastane',0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.0
369,SOFT TOP,Sleeveless top with high collar.,25.9, Gray marl ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/463/803/2/w/563/5039463803_1_1_1.jpg?ts=1631614482206,Zara, '71% polyester · 29% cotton',0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0
370,CUT OUT T-SHIRT,Round neck T-shirt with short sleeves. Front opening.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/457/800/2/w/563/5644457800_1_1_1.jpg?ts=1628164251576,Zara, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,RUFFLED TOP,Round neck shirt with tonal ruffle short sleeves. Ruching detail at front hem.,19.9, Bluish ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/807/420/2/w/563/0264807420_1_1_1.jpg?ts=1626085365927,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,LOTTO T-SHIRT,Round neck T-shirt with short sleeves. Back opening and Lotto logo detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/090/250/2/w/563/0264090250_1_1_1.jpg?ts=1626273093520,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,LACE BRALETTE,V-neck bralette with adjustable thin straps.,17.9, Black ,women,https://static.zara.net/photos///2021/V/0/1/p/2712/324/800/3/w/563/2712324800_1_1_1.jpg?ts=1618320925793,Zara, '92% polyamide · 8% elastane',0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.92,0.0,0.0,0.0,0.0
374,EMBROIDERED T-SHIRT,Round neck top with short sleeves. Raised contrasting embroidery detail.,25.9, Black White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/837/064/2/w/563/0085837064_1_1_1.jpg?ts=1631189734697,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,MESH CORSET TOP,V-neck top with double spaghetti straps that cross in the back.,29.9, Sand ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/820/711/2/w/563/1131820711_1_1_1.jpg?ts=1627646305180,Zara, '99% cotton · 1% elastane',0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,OVERSIZED POCKET T-SHIRT,Full cut T-shirt made of 100% cotton. Round neck and short sleeves. Front patch pocket.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1044/633/800/17/w/563/1044633800_1_1_1.jpg?ts=1629105015138,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,COMBINATION HEM TOP,Round neck T-shirt with short sleeves. Tonal fabric trim.,17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/2298/071/250/2/w/563/2298071250_1_1_1.jpg?ts=1622035930229,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,RIBBED SHIRT WITH BUTTONS,Round neck top with long sleeves. Front button closure.,19.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/1044/651/251/2/w/563/1044651251_1_1_1.jpg?ts=1632312315069,Zara, '96% cotton · 4% elastane',0.0,0.0,0.96,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,FAUX FUR CROP TOP,Round neck top with short sleeves. Soft feel faux fur fabric.,29.9, Fuchsia ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/427/630/18/w/563/7901427630_1_1_1.jpg?ts=1633694961395,Zara, '70% nylon · 30% polyester',0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
380,SOFT CUT OUT TOP,Long sleeve top with high round neckline. Vent detail at shoulders.,29.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1198/459/800/2/w/563/1198459800_1_1_1.jpg?ts=1631882033378,Zara, '77% polyester · 23% viscose',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.77,0.0
381,PRINTED CORSET STYLE TOP,Square neck top with long sleeves.,29.9, Blue Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/497/030/2/w/563/5039497030_1_1_1.jpg?ts=1632301090688,Zara, '100% polyester',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
382,RUFFLED POCKET T-SHIRT,Round neck T-shirt with short sleeves. Ruffled front patch pocket.,9.9, Pink ,women,https://static.zara.net/photos///2021/I/0/1/p/1660/805/620/2/w/563/1660805620_1_1_1.jpg?ts=1622202079781,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,RUFFLED TOP,Round neck T-shirt with short sleeves. Tonal matching ruffles.,9.9, Orange ,women,https://static.zara.net/photos///2021/I/0/1/p/1660/323/615/2/w/563/1660323615_1_1_1.jpg?ts=1624432476795,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,BALLOON SLEEVE BODYSUIT,Round neck bodysuit with long balloon sleeves. Bottom snap button closure.,35.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/656/800/2/w/563/5644656800_1_1_1.jpg?ts=1632914272026,Zara, '88% polyester · 12% elastane',0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.88,0.0
385,PEARL SOFT TOP,Round neck top with below-the-elbow length balloon sleeves. Faux pearl appliqué.,29.9, Beige marl ,women,https://static.zara.net/photos///2021/I/0/1/p/5039/469/720/2/w/563/5039469720_1_1_1.jpg?ts=1632387127200,Zara, '51% polyester · 48% cotton · 1% elastane',0.0,0.0,0.48,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.51,0.0
386,“THE LAST BOOKSTORE” PRINT T-SHIRT,Round neck T-shirt with short sleeves. Printed and embroidered detail from The Last Bookstore ©2021.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/820/250/2/w/563/5644820250_1_1_1.jpg?ts=1629281565092,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,TOP WITH VOLUMINOUS SLEEVES,"Shirt with round neck, full short sleeves, and elastic cuffs.",17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/635/250/2/w/563/0962635250_1_1_1.jpg?ts=1626427257925,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,CROP TOP,Round neck long sleeve top.,17.9, Brown ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/835/700/2/w/563/4174835700_1_1_1.jpg?ts=1634112809957,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,BASIC POLO SHIRT,T-shirt with lapel collar and V-neck with snap buttons. Short sleeves.,25.9, Beige ,women,https://static.zara.net/photos///2021/I/0/1/p/5580/033/710/2/w/563/5580033710_1_1_1.jpg?ts=1627468456011,Zara, '93% viscose · 7% polyamide',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0,0.0
390,RIB CORSET TOP,Round neck top with spaghetti straps. Asymmetric hem.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/0219/808/800/2/w/563/0219808800_1_1_1.jpg?ts=1632901901082,Zara, '58% cotton · 22% viscose · 18% linen · 2% elastane',0.18,0.0,0.58,0.0,0.0,0.02,0.0,0.22,0.0,0.0,0.0,0.0,0.0
391,VOLUMINOUS TEXTURED TOP,Round neck top with elbow-length balloon sleeves. Front tie closures.,35.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/353/500/2/w/563/7901353500_1_1_1.jpg?ts=1628842195399,Zara, '50% viscose · 49% polyester · 1% elastane',0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.5,0.0,0.0,0.0,0.49,0.0
392,COTTON T-SHIRT,T-shirt made of 100% cotton. Round neck and short sleeves.,17.9, Anthracite grey ,women,https://static.zara.net/photos///2021/I/0/1/p/1044/644/807/3/w/563/1044644807_1_1_1.jpg?ts=1629964576147,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,RIBBED BUTTONED POLO,Short sleeve polo shirt. Front button closure.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1198/001/800/2/w/563/1198001800_6_1_1.jpg?ts=1622733957011,Zara, '92% cotton · 8% elastane',0.0,0.0,0.92,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,STRIPED T-SHIRT,Round neck T-shirt with long sleeves.,35.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/511/712/2/w/563/5644511712_1_1_1.jpg?ts=1629900245798,Zara, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,STRIPED T-SHIRT,Round neck tank top.,12.9, White Navy ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/650/060/2/w/563/4174650060_1_1_1.jpg?ts=1626421560776,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,RIBBED POLO,Polo with lapel collar and long sleeves. Front button closure.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/653/800/2/w/563/0962653800_1_1_1.jpg?ts=1631715205890,Zara, '93% cotton · 7% elastane',0.0,0.0,0.93,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,CUT OUT SMILEY® HAPPY COLLECTION T-SHIRT,"T-shirt with round neck, short sleeves, and opening at shoulder. Contrasting Smiley® Happy Collection print.",25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/826/250/2/w/563/5644826250_1_1_1.jpg?ts=1629456817537,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,T-SHIRT WITH PIPING AND TEXT,Round neck T-shirt with short sleeves. Contrasting piping detail and front text.,9.9, Beige ,women,https://static.zara.net/photos///2021/I/0/1/p/5643/810/710/3/w/563/5643810710_1_1_1.jpg?ts=1631619223226,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,CREPE TANK TOP,Round neck tank top. Pronounced seam detail.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/2712/490/800/2/w/563/2712490800_1_1_1.jpg?ts=1627976742992,Zara, '100% viscose',0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
400,RIBBED ORGANZA TOP,Rib top with round neck. Short sleeves with tonal organza detail.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/4770/454/800/2/w/563/4770454800_1_1_1.jpg?ts=1633505865157,Zara, '96% polyester · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.96,0.0
401,JACQUARD TOP,Round neck top with long sleeves.,25.9, Black White ,women,https://static.zara.net/photos///2021/I/0/1/p/5584/321/084/2/w/563/5584321084_1_1_1.jpg?ts=1633082826844,Zara, '63% polyester · 33% viscose · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.33,0.0,0.0,0.0,0.63,0.0
402,SEAMLESS CROP TOP,LIMITLESS CONTOUR COLLECTIONCrop top with square neckline and wide straps.,12.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1014/320/500/2/w/563/1014320500_1_1_1.jpg?ts=1625557497045,Zara, '96% polyamide · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
403,SNOOPY ©PEANUTS T-SHIRT,Round neck T-shirt with short sleeves. Snoopy ©Peanuts print.,25.9, Black White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/802/064/2/w/563/5644802064_6_1_1.jpg?ts=1627377456500,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,RIBBED SHIRT WITH BUTTONS,Round neck tank top. Front metal button detail.,9.9, White ,women,https://static.zara.net/photos///2021/V/0/1/p/0962/342/250/3/w/563/0962342250_1_1_1.jpg?ts=1620386248059,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,RUFFLED TOP,Sleeveless round neck T-shirt with self ruffle trim.,17.9, Green ,women,https://static.zara.net/photos///2021/I/0/1/p/1044/640/500/2/w/563/1044640500_1_1_1.jpg?ts=1625829031099,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,PREMIUM SOFT POLO,Polo with lapel collar and long sleeves. Front button closure.,29.9, Dark beige ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/489/731/2/w/563/0264489731_1_1_1.jpg?ts=1631715060874,Zara, '50% viscose · 37% polyester · 12% polyamide · 1% elastane',0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.5,0.12,0.0,0.0,0.37,0.0
407,STRAPPY CORSET,V-neck corset with adjustable thin straps. Smocked elastic detail.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/464/800/2/w/563/1165464800_1_1_1.jpg?ts=1629893723267,Zara, '95% polyester · 5% elastane',0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.95,0.0
408,RIB CROP TOP,Square neck crop top with straps. Ruffled trim.,12.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/804/250/2/w/563/4424804250_1_1_1.jpg?ts=1627295180334,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,CROP HALTER TOP,Crop tank top with high round neckline.,9.9, Black ,women,https://static.zara.net/photos///2021/V/0/1/p/1198/051/800/2/w/563/1198051800_2_1_1.jpg?ts=1618562787938,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,STRAPPY DRESS,Short fitted dress with thin straps.,49.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/1579/501/800/2/w/563/1579501800_1_1_1.jpg?ts=1632753182294,Zara, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,BALLOON SLEEVE TOP,Round neck T-shirt with short balloon sleeves. Tonal matching fabric detail.,19.9, Greens ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/130/120/2/w/563/0264130120_1_1_1.jpg?ts=1623769602936,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,LONG SLEEVED SHIRT,Top with round neckline and long sleeves.,19.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/460/800/2/w/563/5644460800_1_1_1.jpg?ts=1629113468330,Zara, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,AMBER VALLETTA T-SHIRT,"Round neck top with long sleeves. Front embroidery detail and photographic print of Amber Valletta by ©Peter Lindbergh.100% OF SALES WILL GO TO FRANCA FUND'S GLOBAL BABYSEQ PROJECT,A PIONEERING GENOMIC SEQUENCING INITIATIVE DEVELOPED BY BRIGHAM & WOMEN'S HOSPITAL, FOCUSED ON RESEARCH AND INNOVATION IN PREVENTIVE MEDICINE. THIS RESEARCH CAN GIVE PEOPLE THE ABILITY TO PERSONALIZE THEIR MEDICAL CARE AND LIFESTYLES IN ORDER TO STAY AS HEALTHY AS POSSIBLE AND TO ADDRESS RACIAL DIFFERENCES IN THE FIELD OF GENOMICS.",49.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/144/250/2/w/563/5644144250_6_1_1.jpg?ts=1626161683798,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,CROCHETED TOP,V-neck halter top. Interior lining at chest.,35.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/162/712/2/w/563/7901162712_1_1_1.jpg?ts=1621588888286,Zara, '62% viscose · 38% nylon',0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0
415,BUSTIER CROP TOP,Crop top with notched squared neckline and straps.,29.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/820/800/17/w/563/0085820800_2_1_1.jpg?ts=1631102508212,Zara, '92% polyester · 8% elastane',0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.92,0.0
416,SEAMLESS TOP,LIMITLESS CONTOUR COLLECTIONRound neck tank top with wide adjustable elastic straps.,19.9, Beige-pink ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/345/613/2/w/563/7901345613_1_1_1.jpg?ts=1629889209696,Zara, '95% nylon · 5% elastane',0.0,0.95,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417,TRICOT COLLAR TOP,Long sleeve top with tonal rib high collar.,25.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/493/800/2/w/563/5644493800_1_1_1.jpg?ts=1634134087430,Zara, '97% cotton · 3% elastane',0.0,0.0,0.97,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,SEAMLESS CUT OUT TOP,Round neck top with long sleeves. Cut outs at back and elbows.,25.9, Blue ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/657/400/2/w/563/4174657400_1_1_1.jpg?ts=1630068756410,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,MIXED POPLIN T-SHIRT,Round neck top with tonal short balloon sleeves and elastic cuffs.,17.9, Black ,women,https://static.zara.net/photos///2021/I/0/1/p/4424/632/800/2/w/563/4424632800_1_1_1.jpg?ts=1625560024053,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,STRIPED T-SHIRT WITH ZIPPER,Polo neck T-shirt with short sleeves. Front zip closure.,25.9, striped ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/801/104/2/w/563/5644801104_1_1_1.jpg?ts=1627398709408,Zara, '60% polyester · 5% elastane · 35% cotton',0.0,0.0,0.35,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.6,0.0
421,TOP WITH VOLUMINOUS SLEEVES,Round neck top with tonal matching short sleeves with pleats.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/487/250/2/w/563/7901487250_1_1_1.jpg?ts=1629448476887,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,LINEN TEE,100% linen T-shirt. V-neck and short sleeves.,25.9, striped ,women,https://static.zara.net/photos///2021/V/0/1/p/0858/071/104/2/w/563/0858071104_6_1_1.jpg?ts=1616418687676,Zara, '100% linen',1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,SEAMLESS HALTER TOP,Halter neck top with wide straps.,17.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/4174/639/250/3/w/563/4174639250_1_1_1.jpg?ts=1628097837242,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,PLUSH CORSET TOP,Straight neck crop top with straps. Front zip closure.,29.9, Ecru ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/825/712/2/w/563/0085825712_6_1_1.jpg?ts=1630578914819,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,TEXT T-SHIRT,Round neck T-shirt with short sleeves. Front text and print detail.,12.9, Oyster White ,women,https://static.zara.net/photos///2021/I/0/1/p/1165/639/251/2/w/563/1165639251_1_1_1.jpg?ts=1629376310373,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,SEMI-SHEER TANK TOP,Semi-sheer top with V-neck and thin straps. Scalloped hem.,17.9, Lime green ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/509/520/2/w/563/5644509520_1_1_1.jpg?ts=1623233313783,Zara, the production process is performed in a closed circuit that recovers water and 99% of chemicals. These technologies are used in its production process that comply with parameters established by the European Union of more responsible consumption and management of energy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,ASYMMETRIC CROP TOP,Sleeveless crop top with asymmetric neckline and slit detail.,12.9, Beige-pink ,women,https://static.zara.net/photos///2021/I/0/1/p/3253/340/942/2/w/563/3253340942_1_1_1.jpg?ts=1620994290500,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,JACQUARD TOP,Lapel collar top with V-neckline and long sleeves. Front button closure.,29.9, Printed ,women,https://static.zara.net/photos///2021/I/0/1/p/1131/853/022/17/w/563/1131853022_1_1_1.jpg?ts=1634226093154,Zara, '97% polyester · 3% elastane',0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.97,0.0
429,OVERSIZED STRIPED T-SHIRT,Roomy shirt with round neck and long sleeves.,29.9, Ecru Green ,women,https://static.zara.net/photos///2021/I/0/1/p/0264/496/069/2/w/563/0264496069_1_1_1.jpg?ts=1629111618156,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,BLOCK COLOR SEAMLESS CROP TOP,LIMITLESS CONTOUR COLLECTIONSleeveless high neck crop top.,19.9, Fuchsia ,women,https://static.zara.net/photos///2021/I/0/1/p/7901/351/630/2/w/563/7901351630_1_1_1.jpg?ts=1629887878677,Zara, '68% nylon · 26% polyester · 6% elastane',0.0,0.68,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.26,0.0
431,LYNNE KOESTER T-SHIRT,"Round neck T-shirt with short sleeves. Back embroidery detail and photographic print of Lynne Koester by ©Peter Lindbergh.100% OF SALES WILL GO TO FRANCA FUND'S GLOBAL BABYSEQ PROJECT.A PIONEERING GENOMIC SEQUENCING INITIATIVE DEVELOPED BY BRIGHAM & WOMEN'S HOSPITAL, FOCUSED ON RESEARCH AND INNOVATION IN PREVENTIVE MEDICINE. THIS RESEARCH CAN GIVE PEOPLE THE ABILITY TO PERSONALIZE THEIR MEDICAL CARE AND LIFESTYLES IN ORDER TO STAY AS HEALTHY AS POSSIBLE AND TO ADDRESS RACIAL DIFFERENCES IN THE FIELD OF GENOMICS.",45.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/141/250/2/w/563/5644141250_6_1_1.jpg?ts=1626161669579,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,RIBBED TOP,Round neck tank top.,5.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/3253/306/250/4/w/563/3253306250_1_1_1.jpg?ts=1633345015986,Zara, '95% cotton · 5% elastane',0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,RUFFLED RIBBED T-SHIRT,Sleeveless round neck crop top with ruffle trim. Back opening detail.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0962/628/250/2/w/563/0962628250_1_1_1.jpg?ts=1625135356191,Zara, '70% cotton · 23% polyester · 7% elastane',0.0,0.0,0.7,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.23,0.0
434,GIRL PRINT T-SHIRT,Sleeveless round neck shirt with wide arm holes. Front print of a girl.,19.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/5644/627/250/2/w/563/5644627250_1_1_1.jpg?ts=1627475067516,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,T-SHIRT WITH GIRL EMBROIDERY,Round neck T-shirt with short sleeves. Contrast embroidered girl detail.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/0085/634/250/2/w/563/0085634250_1_1_1.jpg?ts=1627976677115,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,©THE PINK PANTHER T-SHIRT,Round neck T-shirt with short sleeves. Front The Pink Panther TM & © print.,25.9, White ,women,https://static.zara.net/photos///2021/I/0/1/p/1443/451/250/2/w/563/1443451250_1_1_1.jpg?ts=1632475390076,Zara, '100% cotton',0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,SEAMLESS CUT OUT TOP,Sleeveless crop top with round neck. Side vent detail.,19.9, Blue ,women,https://static.zara.net/photos///2021/I/0/1/p/8779/482/400/2/w/563/8779482400_1_1_1.jpg?ts=1629278922912,Zara, '96% polyamide · 4% elastane',0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.0,0.0,0.0,0.0
